build,armor,kit,route,guard_rule,hp_scale,damage_scale,turns,won,hp_left,net_loss,gross_loss
sanguin,airain,aucun,porte,unlimited,0.8,1.0,6,True,80.57,29.43,40.65
sanguin,airain,aucun,porte,unlimited,0.8,1.2,6,True,72.45,37.55,48.77
sanguin,airain,aucun,porte,unlimited,1.0,0.8,6,True,93.63,16.37,32.52
sanguin,airain,aucun,porte,unlimited,1.0,1.0,6,True,85.5,24.5,40.65
sanguin,airain,aucun,porte,unlimited,1.0,1.2,6,True,77.37,32.63,48.77
sanguin,airain,aucun,porte,unlimited,1.2,0.8,7,True,87.43,22.57,41.81
sanguin,airain,aucun,porte,unlimited,1.2,1.0,7,True,76.98,33.02,52.26
sanguin,airain,aucun,porte,unlimited,1.2,1.2,7,True,66.53,43.47,62.71
sanguin,airain,aucun,barque,unlimited,0.8,0.8,5,True,94.1,15.9,27.87
sanguin,airain,aucun,barque,unlimited,0.8,1.0,5,True,87.13,22.87,34.84
sanguin,airain,aucun,barque,unlimited,0.8,1.2,5,True,80.17,29.83,41.81
sanguin,airain,aucun,barque,unlimited,1.0,0.8,6,True,88.66,21.34,37.16
sanguin,airain,aucun,barque,unlimited,1.0,1.0,6,True,79.37,30.63,46.45
sanguin,airain,aucun,barque,unlimited,1.0,1.2,6,True,70.08,39.92,55.74
sanguin,airain,aucun,barque,unlimited,1.2,0.8,7,True,68.97,41.03,59.25
sanguin,airain,aucun,barque,unlimited,1.2,1.0,7,True,54.15,55.85,74.06
sanguin,airain,aucun,barque,unlimited,1.2,1.2,7,True,39.34,70.66,88.88
sanguin,airain,purification,puits,unlimited,0.8,0.8,3,True,93.05,16.95,19.2
sanguin,airain,purification,puits,unlimited,0.8,1.0,3,True,88.25,21.75,24.0
sanguin,airain,purification,puits,unlimited,0.8,1.2,3,True,83.45,26.55,28.8
sanguin,airain,purification,puits,unlimited,1.0,0.8,4,True,89.24,20.76,28.8
sanguin,airain,purification,puits,unlimited,1.0,1.0,4,True,82.04,27.96,36.0
sanguin,airain,purification,puits,unlimited,1.0,1.2,4,True,74.84,35.16,43.2
sanguin,airain,purification,puits,unlimited,1.2,0.8,4,True,92.54,17.46,28.8
sanguin,airain,purification,puits,unlimited,1.2,1.0,4,True,85.34,24.66,36.0
sanguin,airain,purification,puits,unlimited,1.2,1.2,4,True,78.14,31.86,43.2
sanguin,airain,purification,porte,unlimited,0.8,0.8,6,True,88.7,21.3,32.52
sanguin,airain,purification,porte,unlimited,0.8,1.0,6,True,80.57,29.43,40.65
sanguin,airain,purification,porte,unlimited,0.8,1.2,6,True,72.45,37.55,48.77
sanguin,airain,purification,porte,unlimited,1.0,0.8,6,True,93.63,16.37,32.52
sanguin,airain,purification,porte,unlimited,1.0,1.0,6,True,85.5,24.5,40.65
sanguin,airain,purification,porte,unlimited,1.0,1.2,6,True,77.37,32.63,48.77
sanguin,airain,purification,porte,unlimited,1.2,0.8,7,True,87.43,22.57,41.81
sanguin,airain,purification,porte,unlimited,1.2,1.0,7,True,76.98,33.02,52.26
sanguin,airain,purification,porte,unlimited,1.2,1.2,7,True,66.53,43.47,62.71
sanguin,airain,purification,barque,unlimited,0.8,0.8,5,True,94.1,15.9,27.87
sanguin,airain,purification,barque,unlimited,0.8,1.0,5,True,87.13,22.87,34.84
sanguin,airain,purification,barque,unlimited,0.8,1.2,5,True,80.17,29.83,41.81
sanguin,airain,purification,barque,unlimited,1.0,0.8,6,True,88.66,21.34,37.16
sanguin,airain,purification,barque,unlimited,1.0,1.0,6,True,79.37,30.63,46.45
sanguin,airain,purification,barque,unlimited,1.0,1.2,6,True,70.08,39.92,55.74
sanguin,airain,purification,barque,unlimited,1.2,0.8,7,True,68.97,41.03,59.25
sanguin,airain,purification,barque,unlimited,1.2,1.0,7,True,54.15,55.85,74.06
sanguin,airain,purification,barque,unlimited,1.2,1.2,7,True,39.34,70.66,88.88
sanguin,airain,ancrage,puits,unlimited,0.8,0.8,3,True,93.05,16.95,19.2
sanguin,airain,ancrage,puits,unlimited,0.8,1.0,3,True,88.25,21.75,24.0
sanguin,airain,ancrage,puits,unlimited,0.8,1.2,3,True,83.45,26.55,28.8
sanguin,airain,ancrage,puits,unlimited,1.0,0.8,4,True,89.24,20.76,28.8
sanguin,airain,ancrage,puits,unlimited,1.0,1.0,4,True,82.04,27.96,36.0
sanguin,airain,ancrage,puits,unlimited,1.0,1.2,4,True,74.84,35.16,43.2
sanguin,airain,ancrage,puits,unlimited,1.2,0.8,4,True,91.87,18.13,28.8
sanguin,airain,ancrage,puits,unlimited,1.2,1.0,4,True,84.67,25.33,36.0
sanguin,airain,ancrage,puits,unlimited,1.2,1.2,4,True,77.47,32.53,43.2
sanguin,airain,ancrage,porte,unlimited,0.8,0.8,6,True,88.7,21.3,32.52
sanguin,airain,ancrage,porte,unlimited,0.8,1.0,6,True,80.57,29.43,40.65
sanguin,airain,ancrage,porte,unlimited,0.8,1.2,6,True,72.45,37.55,48.77
sanguin,airain,ancrage,porte,unlimited,1.0,0.8,6,True,93.63,16.37,32.52
sanguin,airain,ancrage,porte,unlimited,1.0,1.0,6,True,85.5,24.5,40.65
sanguin,airain,ancrage,porte,unlimited,1.0,1.2,6,True,77.37,32.63,48.77
sanguin,airain,ancrage,porte,unlimited,1.2,0.8,7,True,87.43,22.57,41.81
sanguin,airain,ancrage,porte,unlimited,1.2,1.0,7,True,76.98,33.02,52.26
sanguin,airain,ancrage,porte,unlimited,1.2,1.2,7,True,66.53,43.47,62.71
sanguin,airain,ancrage,barque,unlimited,0.8,0.8,4,True,96.78,13.22,23.23
sanguin,airain,ancrage,barque,unlimited,0.8,1.0,4,True,90.98,19.02,29.03
sanguin,airain,ancrage,barque,unlimited,0.8,1.2,4,True,85.17,24.83,34.84
sanguin,airain,ancrage,barque,unlimited,1.0,0.8,5,True,91.32,18.68,32.52
sanguin,airain,ancrage,barque,unlimited,1.0,1.0,5,True,83.19,26.81,40.65
sanguin,airain,ancrage,barque,unlimited,1.0,1.2,5,True,75.06,34.94,48.77
sanguin,airain,ancrage,barque,unlimited,1.2,0.8,6,True,90.32,19.68,37.16
sanguin,airain,ancrage,barque,unlimited,1.2,1.0,6,True,81.03,28.97,46.45
sanguin,airain,ancrage,barque,unlimited,1.2,1.2,6,True,71.74,38.26,55.74
sanguin,sceau,aucun,puits,unlimited,0.8,0.8,3,True,99.87,10.13,12.39
sanguin,sceau,aucun,puits,unlimited,0.8,1.0,3,True,96.77,13.23,15.48
sanguin,sceau,aucun,puits,unlimited,0.8,1.2,3,True,93.67,16.33,18.58
sanguin,sceau,aucun,puits,unlimited,1.0,0.8,4,True,99.46,10.54,18.58
sanguin,sceau,aucun,puits,unlimited,1.0,1.0,4,True,94.81,15.19,23.23
sanguin,sceau,aucun,puits,unlimited,1.0,1.2,4,True,90.17,19.83,27.87
sanguin,sceau,aucun,puits,unlimited,1.2,0.8,4,True,102.09,7.91,18.58
sanguin,sceau,aucun,puits,unlimited,1.2,1.0,4,True,97.45,12.55,23.23
sanguin,sceau,aucun,puits,unlimited,1.2,1.2,4,True,92.8,17.2,27.87
sanguin,sceau,aucun,porte,unlimited,0.8,0.8,6,True,70.82,39.18,50.4
sanguin,sceau,aucun,porte,unlimited,0.8,1.0,6,True,58.22,51.78,63.0
sanguin,sceau,aucun,porte,unlimited,0.8,1.2,6,True,45.62,64.38,75.6
sanguin,sceau,aucun,porte,unlimited,1.0,0.8,6,True,75.75,34.25,50.4
sanguin,sceau,aucun,porte,unlimited,1.0,1.0,6,True,63.15,46.85,63.0
sanguin,sceau,aucun,porte,unlimited,1.0,1.2,6,True,50.55,59.45,75.6
sanguin,sceau,aucun,porte,unlimited,1.2,0.8,7,True,64.44,45.56,64.8
sanguin,sceau,aucun,porte,unlimited,1.2,1.0,7,True,48.24,61.76,81.0
sanguin,sceau,aucun,porte,unlimited,1.2,1.2,7,True,32.04,77.96,97.2
sanguin,sceau,aucun,barque,unlimited,0.8,0.8,5,True,78.77,31.23,43.2
sanguin,sceau,aucun,barque,unlimited,0.8,1.0,5,True,67.97,42.03,54.0
sanguin,sceau,aucun,barque,unlimited,0.8,1.2,5,True,57.17,52.83,64.8
sanguin,sceau,aucun,barque,unlimited,1.0,0.8,6,True,68.22,41.78,57.6
sanguin,sceau,aucun,barque,unlimited,1.0,1.0,6,True,53.82,56.18,72.0
sanguin,sceau,aucun,barque,unlimited,1.0,1.2,6,True,39.42,70.58,86.4
sanguin,sceau,aucun,barque,unlimited,1.2,0.8,7,True,47.96,62.04,80.26
sanguin,sceau,aucun,barque,unlimited,1.2,1.0,7,True,27.9,82.1,100.32
sanguin,sceau,aucun,barque,unlimited,1.2,1.2,7,True,7.83,102.17,120.39
sanguin,sceau,purification,puits,unlimited,0.8,0.8,3,True,99.87,10.13,12.39
sanguin,sceau,purification,puits,unlimited,0.8,1.0,3,True,96.77,13.23,15.48
sanguin,sceau,purification,puits,unlimited,0.8,1.2,3,True,93.67,16.33,18.58
sanguin,sceau,purification,puits,unlimited,1.0,0.8,4,True,99.46,10.54,18.58
sanguin,sceau,purification,puits,unlimited,1.0,1.0,4,True,94.81,15.19,23.23
sanguin,sceau,purification,puits,unlimited,1.0,1.2,4,True,90.17,19.83,27.87
sanguin,sceau,purification,puits,unlimited,1.2,0.8,4,True,102.76,7.24,18.58
sanguin,sceau,purification,puits,unlimited,1.2,1.0,4,True,98.11,11.89,23.23
sanguin,sceau,purification,puits,unlimited,1.2,1.2,4,True,93.47,16.53,27.87
sanguin,sceau,purification,porte,unlimited,0.8,0.8,6,True,70.82,39.18,50.4
sanguin,sceau,purification,porte,unlimited,0.8,1.0,6,True,58.22,51.78,63.0
sanguin,sceau,purification,porte,unlimited,0.8,1.2,6,True,45.62,64.38,75.6
sanguin,sceau,purification,porte,unlimited,1.0,0.8,6,True,75.75,34.25,50.4
sanguin,sceau,purification,porte,unlimited,1.0,1.0,6,True,63.15,46.85,63.0
sanguin,sceau,purification,porte,unlimited,1.0,1.2,6,True,50.55,59.45,75.6
sanguin,sceau,purification,porte,unlimited,1.2,0.8,7,True,64.44,45.56,64.8
sanguin,sceau,purification,porte,unlimited,1.2,1.0,7,True,48.24,61.76,81.0
sanguin,sceau,purification,porte,unlimited,1.2,1.2,7,True,32.04,77.96,97.2
sanguin,sceau,purification,barque,unlimited,0.8,0.8,5,True,78.77,31.23,43.2
sanguin,sceau,purification,barque,unlimited,0.8,1.0,5,True,67.97,42.03,54.0
sanguin,sceau,purification,barque,unlimited,0.8,1.2,5,True,57.17,52.83,64.8
sanguin,sceau,purification,barque,unlimited,1.0,0.8,6,True,68.22,41.78,57.6
sanguin,sceau,purification,barque,unlimited,1.0,1.0,6,True,53.82,56.18,72.0
sanguin,sceau,purification,barque,unlimited,1.0,1.2,6,True,39.42,70.58,86.4
sanguin,sceau,purification,barque,unlimited,1.2,0.8,7,True,47.96,62.04,80.26
sanguin,sceau,purification,barque,unlimited,1.2,1.0,7,True,27.9,82.1,100.32
sanguin,sceau,purification,barque,unlimited,1.2,1.2,7,True,7.83,102.17,120.39
sanguin,sceau,ancrage,puits,unlimited,0.8,0.8,3,True,99.87,10.13,12.39
sanguin,sceau,ancrage,puits,unlimited,0.8,1.0,3,True,96.77,13.23,15.48
sanguin,sceau,ancrage,puits,unlimited,0.8,1.2,3,True,93.67,16.33,18.58
sanguin,sceau,ancrage,puits,unlimited,1.0,0.8,4,True,99.46,10.54,18.58
sanguin,sceau,ancrage,puits,unlimited,1.0,1.0,4,True,94.81,15.19,23.23
sanguin,sceau,ancrage,puits,unlimited,1.0,1.2,4,True,90.17,19.83,27.87
sanguin,sceau,ancrage,puits,unlimited,1.2,0.8,4,True,102.09,7.91,18.58
sanguin,sceau,ancrage,puits,unlimited,1.2,1.0,4,True,97.45,12.55,23.23
sanguin,sceau,ancrage,puits,unlimited,1.2,1.2,4,True,92.8,17.2,27.87
sanguin,sceau,ancrage,porte,unlimited,0.8,0.8,6,True,70.82,39.18,50.4
sanguin,sceau,ancrage,porte,unlimited,0.8,1.0,6,True,58.22,51.78,63.0
sanguin,sceau,ancrage,porte,unlimited,0.8,1.2,6,True,45.62,64.38,75.6
sanguin,sceau,ancrage,porte,unlimited,1.0,0.8,6,True,75.75,34.25,50.4
sanguin,sceau,ancrage,porte,unlimited,1.0,1.0,6,True,63.15,46.85,63.0
sanguin,sceau,ancrage,porte,unlimited,1.0,1.2,6,True,50.55,59.45,75.6
sanguin,sceau,ancrage,porte,unlimited,1.2,0.8,7,True,64.44,45.56,64.8
sanguin,sceau,ancrage,porte,unlimited,1.2,1.0,7,True,48.24,61.76,81.0
sanguin,sceau,ancrage,porte,unlimited,1.2,1.2,7,True,32.04,77.96,97.2
sanguin,sceau,ancrage,barque,unlimited,0.8,0.8,4,True,84.01,25.99,36.0
sanguin,sceau,ancrage,barque,unlimited,0.8,1.0,4,True,75.01,34.99,45.0
sanguin,sceau,ancrage,barque,unlimited,0.8,1.2,4,True,66.01,43.99,54.0
sanguin,sceau,ancrage,barque,unlimited,1.0,0.8,5,True,73.44,36.56,50.4
sanguin,sceau,ancrage,barque,unlimited,1.0,1.0,5,True,60.84,49.16,63.0
sanguin,sceau,ancrage,barque,unlimited,1.0,1.2,5,True,48.24,61.76,75.6
sanguin,sceau,ancrage,barque,unlimited,1.2,0.8,6,True,69.88,40.12,57.6
sanguin,sceau,ancrage,barque,unlimited,1.2,1.0,6,True,55.48,54.52,72.0
sanguin,sceau,ancrage,barque,unlimited,1.2,1.2,6,True,41.08,68.92,86.4
sanguin,mixte,aucun,puits,unlimited,0.8,0.8,3,True,96.52,13.48,15.74
sanguin,mixte,aucun,puits,unlimited,0.8,1.0,3,True,92.58,17.42,19.67
sanguin,mixte,aucun,puits,unlimited,0.8,1.2,3,True,88.65,21.35,23.61
sanguin,mixte,aucun,puits,unlimited,1.0,0.8,4,True,94.43,15.57,23.61
sanguin,mixte,aucun,puits,unlimited,1.0,1.0,4,True,88.53,21.47,29.51
sanguin,mixte,aucun,puits,unlimited,1.0,1.2,4,True,82.63,27.37,35.41
sanguin,mixte,aucun,puits,unlimited,1.2,0.8,4,True,97.07,12.93,23.61
sanguin,mixte,aucun,puits,unlimited,1.2,1.0,4,True,91.16,18.84,29.51
sanguin,mixte,aucun,puits,unlimited,1.2,1.2,4,True,85.26,24.74,35.41
sanguin,mixte,aucun,porte,unlimited,0.8,0.8,6,True,79.91,30.09,41.31
sanguin,mixte,aucun,porte,unlimited,0.8,1.0,6,True,69.58,40.42,51.64
sanguin,mixte,aucun,porte,unlimited,0.8,1.2,6,True,59.25,50.75,61.97
sanguin,mixte,aucun,porte,unlimited,1.0,0.8,6,True,84.84,25.16,41.31
sanguin,mixte,aucun,porte,unlimited,1.0,1.0,6,True,74.51,35.49,51.64
sanguin,mixte,aucun,porte,unlimited,1.0,1.2,6,True,64.18,45.82,61.97
sanguin,mixte,aucun,porte,unlimited,1.2,0.8,7,True,76.12,33.88,53.11
sanguin,mixte,aucun,porte,unlimited,1.2,1.0,7,True,62.84,47.16,66.39
sanguin,mixte,aucun,porte,unlimited,1.2,1.2,7,True,49.56,60.44,79.67
sanguin,mixte,aucun,barque,unlimited,0.8,0.8,5,True,86.56,23.44,35.41
sanguin,mixte,aucun,barque,unlimited,0.8,1.0,5,True,77.71,32.29,44.26
sanguin,mixte,aucun,barque,unlimited,0.8,1.2,5,True,68.86,41.14,53.11
sanguin,mixte,aucun,barque,unlimited,1.0,0.8,6,True,78.61,31.39,47.21
sanguin,mixte,aucun,barque,unlimited,1.0,1.0,6,True,66.8,43.2,59.02
sanguin,mixte,aucun,barque,unlimited,1.0,1.2,6,True,55.0,55.0,70.82
sanguin,mixte,aucun,barque,unlimited,1.2,0.8,7,True,58.71,51.29,69.51
sanguin,mixte,aucun,barque,unlimited,1.2,1.0,7,True,41.33,68.67,86.89
sanguin,mixte,aucun,barque,unlimited,1.2,1.2,7,True,23.96,86.04,104.26
sanguin,mixte,purification,puits,unlimited,0.8,0.8,3,True,96.52,13.48,15.74
sanguin,mixte,purification,puits,unlimited,0.8,1.0,3,True,92.58,17.42,19.67
sanguin,mixte,purification,puits,unlimited,0.8,1.2,3,True,88.65,21.35,23.61
sanguin,mixte,purification,puits,unlimited,1.0,0.8,4,True,94.43,15.57,23.61
sanguin,mixte,purification,puits,unlimited,1.0,1.0,4,True,88.53,21.47,29.51
sanguin,mixte,purification,puits,unlimited,1.0,1.2,4,True,82.63,27.37,35.41
sanguin,mixte,purification,puits,unlimited,1.2,0.8,4,True,97.73,12.27,23.61
sanguin,mixte,purification,puits,unlimited,1.2,1.0,4,True,91.83,18.17,29.51
sanguin,mixte,purification,puits,unlimited,1.2,1.2,4,True,85.93,24.07,35.41
sanguin,mixte,purification,porte,unlimited,0.8,0.8,6,True,79.91,30.09,41.31
sanguin,mixte,purification,porte,unlimited,0.8,1.0,6,True,69.58,40.42,51.64
sanguin,mixte,purification,porte,unlimited,0.8,1.2,6,True,59.25,50.75,61.97
sanguin,mixte,purification,porte,unlimited,1.0,0.8,6,True,84.84,25.16,41.31
sanguin,mixte,purification,porte,unlimited,1.0,1.0,6,True,74.51,35.49,51.64
sanguin,mixte,purification,porte,unlimited,1.0,1.2,6,True,64.18,45.82,61.97
sanguin,mixte,purification,porte,unlimited,1.2,0.8,7,True,76.12,33.88,53.11
sanguin,mixte,purification,porte,unlimited,1.2,1.0,7,True,62.84,47.16,66.39
sanguin,mixte,purification,porte,unlimited,1.2,1.2,7,True,49.56,60.44,79.67
sanguin,mixte,purification,barque,unlimited,0.8,0.8,5,True,86.56,23.44,35.41
sanguin,mixte,purification,barque,unlimited,0.8,1.0,5,True,77.71,32.29,44.26
sanguin,mixte,purification,barque,unlimited,0.8,1.2,5,True,68.86,41.14,53.11
sanguin,mixte,purification,barque,unlimited,1.0,0.8,6,True,78.61,31.39,47.21
sanguin,mixte,purification,barque,unlimited,1.0,1.0,6,True,66.8,43.2,59.02
sanguin,mixte,purification,barque,unlimited,1.0,1.2,6,True,55.0,55.0,70.82
sanguin,mixte,purification,barque,unlimited,1.2,0.8,7,True,58.71,51.29,69.51
sanguin,mixte,purification,barque,unlimited,1.2,1.0,7,True,41.33,68.67,86.89
sanguin,mixte,purification,barque,unlimited,1.2,1.2,7,True,23.96,86.04,104.26
sanguin,mixte,ancrage,puits,unlimited,0.8,0.8,3,True,96.52,13.48,15.74
sanguin,mixte,ancrage,puits,unlimited,0.8,1.0,3,True,92.58,17.42,19.67
sanguin,mixte,ancrage,puits,unlimited,0.8,1.2,3,True,88.65,21.35,23.61
sanguin,mixte,ancrage,puits,unlimited,1.0,0.8,4,True,94.43,15.57,23.61
sanguin,mixte,ancrage,puits,unlimited,1.0,1.0,4,True,88.53,21.47,29.51
sanguin,mixte,ancrage,puits,unlimited,1.0,1.2,4,True,82.63,27.37,35.41
sanguin,mixte,ancrage,puits,unlimited,1.2,0.8,4,True,97.07,12.93,23.61
sanguin,mixte,ancrage,puits,unlimited,1.2,1.0,4,True,91.16,18.84,29.51
sanguin,mixte,ancrage,puits,unlimited,1.2,1.2,4,True,85.26,24.74,35.41
sanguin,mixte,ancrage,porte,unlimited,0.8,0.8,6,True,79.91,30.09,41.31
sanguin,mixte,ancrage,porte,unlimited,0.8,1.0,6,True,69.58,40.42,51.64
sanguin,mixte,ancrage,porte,unlimited,0.8,1.2,6,True,59.25,50.75,61.97
sanguin,mixte,ancrage,porte,unlimited,1.0,0.8,6,True,84.84,25.16,41.31
sanguin,mixte,ancrage,porte,unlimited,1.0,1.0,6,True,74.51,35.49,51.64
sanguin,mixte,ancrage,porte,unlimited,1.0,1.2,6,True,64.18,45.82,61.97
sanguin,mixte,ancrage,porte,unlimited,1.2,0.8,7,True,76.12,33.88,53.11
sanguin,mixte,ancrage,porte,unlimited,1.2,1.0,7,True,62.84,47.16,66.39
sanguin,mixte,ancrage,porte,unlimited,1.2,1.2,7,True,49.56,60.44,79.67
sanguin,mixte,ancrage,barque,unlimited,0.8,0.8,4,True,90.5,19.5,29.51
sanguin,mixte,ancrage,barque,unlimited,0.8,1.0,4,True,83.12,26.88,36.89
sanguin,mixte,ancrage,barque,unlimited,0.8,1.2,4,True,75.75,34.25,44.26
sanguin,mixte,ancrage,barque,unlimited,1.0,0.8,5,True,82.52,27.48,41.31
sanguin,mixte,ancrage,barque,unlimited,1.0,1.0,5,True,72.2,37.8,51.64
sanguin,mixte,ancrage,barque,unlimited,1.0,1.2,5,True,61.87,48.13,61.97
sanguin,mixte,ancrage,barque,unlimited,1.2,0.8,6,True,80.27,29.73,47.21
sanguin,mixte,ancrage,barque,unlimited,1.2,1.0,6,True,68.47,41.53,59.02
sanguin,mixte,ancrage,barque,unlimited,1.2,1.2,6,True,56.66,53.34,70.82
sanguin,legere,aucun,puits,unlimited,0.8,0.8,3,True,94.8,15.2,17.45
sanguin,legere,aucun,puits,unlimited,0.8,1.0,3,True,90.44,19.56,21.82
sanguin,legere,aucun,puits,unlimited,0.8,1.2,3,True,86.07,23.93,26.18
sanguin,legere,aucun,puits,unlimited,1.0,0.8,4,True,91.86,18.14,26.18
sanguin,legere,aucun,puits,unlimited,1.0,1.0,4,True,85.31,24.69,32.73
sanguin,legere,aucun,puits,unlimited,1.0,1.2,4,True,78.77,31.23,39.27
sanguin,legere,aucun,puits,unlimited,1.2,0.8,4,True,94.49,15.51,26.18
sanguin,legere,aucun,puits,unlimited,1.2,1.0,4,True,87.94,22.06,32.73
sanguin,legere,aucun,puits,unlimited,1.2,1.2,4,True,81.4,28.6,39.27
sanguin,legere,aucun,porte,unlimited,0.8,0.8,6,True,75.4,34.6,45.82
sanguin,legere,aucun,porte,unlimited,0.8,1.0,6,True,63.95,46.05,57.27
sanguin,legere,aucun,porte,unlimited,0.8,1.2,6,True,52.49,57.51,68.73
sanguin,legere,aucun,porte,unlimited,1.0,0.8,6,True,80.33,29.67,45.82
sanguin,legere,aucun,porte,unlimited,1.0,1.0,6,True,68.87,41.13,57.27
sanguin,legere,aucun,porte,unlimited,1.0,1.2,6,True,57.42,52.58,68.73
sanguin,legere,aucun,porte,unlimited,1.2,0.8,7,True,70.33,39.67,58.91
sanguin,legere,aucun,porte,unlimited,1.2,1.0,7,True,55.6,54.4,73.64
sanguin,legere,aucun,porte,unlimited,1.2,1.2,7,True,40.87,69.13,88.36
sanguin,legere,aucun,barque,unlimited,0.8,0.8,5,True,82.7,27.3,39.27
sanguin,legere,aucun,barque,unlimited,0.8,1.0,5,True,72.88,37.12,49.09
sanguin,legere,aucun,barque,unlimited,0.8,1.2,5,True,63.06,46.94,58.91
sanguin,legere,aucun,barque,unlimited,1.0,0.8,6,True,73.45,36.55,52.36
sanguin,legere,aucun,barque,unlimited,1.0,1.0,6,True,60.36,49.64,65.45
sanguin,legere,aucun,barque,unlimited,1.0,1.2,6,True,47.27,62.73,78.55
sanguin,legere,aucun,barque,unlimited,1.2,0.8,7,True,51.13,58.87,77.09
sanguin,legere,aucun,barque,unlimited,1.2,1.0,7,True,31.86,78.14,96.36
sanguin,legere,aucun,barque,unlimited,1.2,1.2,7,True,12.58,97.42,115.64
sanguin,legere,purification,puits,unlimited,0.8,0.8,3,True,94.8,15.2,17.45
sanguin,legere,purification,puits,unlimited,0.8,1.0,3,True,90.44,19.56,21.82
sanguin,legere,purification,puits,unlimited,0.8,1.2,3,True,86.07,23.93,26.18
sanguin,legere,purification,puits,unlimited,1.0,0.8,4,True,91.86,18.14,26.18
sanguin,legere,purification,puits,unlimited,1.0,1.0,4,True,85.31,24.69,32.73
sanguin,legere,purification,puits,unlimited,1.0,1.2,4,True,78.77,31.23,39.27
sanguin,legere,purification,puits,unlimited,1.2,0.8,4,True,95.16,14.84,26.18
sanguin,legere,purification,puits,unlimited,1.2,1.0,4,True,88.61,21.39,32.73
sanguin,legere,purification,puits,unlimited,1.2,1.2,4,True,82.07,27.93,39.27
sanguin,legere,purification,porte,unlimited,0.8,0.8,6,True,75.4,34.6,45.82
sanguin,legere,purification,porte,unlimited,0.8,1.0,6,True,63.95,46.05,57.27
sanguin,legere,purification,porte,unlimited,0.8,1.2,6,True,52.49,57.51,68.73
sanguin,legere,purification,porte,unlimited,1.0,0.8,6,True,80.33,29.67,45.82
sanguin,legere,purification,porte,unlimited,1.0,1.0,6,True,68.87,41.13,57.27
sanguin,legere,purification,porte,unlimited,1.0,1.2,6,True,57.42,52.58,68.73
sanguin,legere,purification,porte,unlimited,1.2,0.8,7,True,70.33,39.67,58.91
sanguin,legere,purification,porte,unlimited,1.2,1.0,7,True,55.6,54.4,73.64
sanguin,legere,purification,porte,unlimited,1.2,1.2,7,True,40.87,69.13,88.36
sanguin,legere,purification,barque,unlimited,0.8,0.8,5,True,82.7,27.3,39.27
sanguin,legere,purification,barque,unlimited,0.8,1.0,5,True,72.88,37.12,49.09
sanguin,legere,purification,barque,unlimited,0.8,1.2,5,True,63.06,46.94,58.91
sanguin,legere,purification,barque,unlimited,1.0,0.8,6,True,73.45,36.55,52.36
sanguin,legere,purification,barque,unlimited,1.0,1.0,6,True,60.36,49.64,65.45
sanguin,legere,purification,barque,unlimited,1.0,1.2,6,True,47.27,62.73,78.55
sanguin,legere,purification,barque,unlimited,1.2,0.8,7,True,51.13,58.87,77.09
sanguin,legere,purification,barque,unlimited,1.2,1.0,7,True,31.86,78.14,96.36
sanguin,legere,purification,barque,unlimited,1.2,1.2,7,True,12.58,97.42,115.64
sanguin,legere,ancrage,puits,unlimited,0.8,0.8,3,True,94.8,15.2,17.45
sanguin,legere,ancrage,puits,unlimited,0.8,1.0,3,True,90.44,19.56,21.82
sanguin,legere,ancrage,puits,unlimited,0.8,1.2,3,True,86.07,23.93,26.18
sanguin,legere,ancrage,puits,unlimited,1.0,0.8,4,True,91.86,18.14,26.18
sanguin,legere,ancrage,puits,unlimited,1.0,1.0,4,True,85.31,24.69,32.73
sanguin,legere,ancrage,puits,unlimited,1.0,1.2,4,True,78.77,31.23,39.27
sanguin,legere,ancrage,puits,unlimited,1.2,0.8,4,True,94.49,15.51,26.18
sanguin,legere,ancrage,puits,unlimited,1.2,1.0,4,True,87.94,22.06,32.73
sanguin,legere,ancrage,puits,unlimited,1.2,1.2,4,True,81.4,28.6,39.27
sanguin,legere,ancrage,porte,unlimited,0.8,0.8,6,True,75.4,34.6,45.82
sanguin,legere,ancrage,porte,unlimited,0.8,1.0,6,True,63.95,46.05,57.27
sanguin,legere,ancrage,porte,unlimited,0.8,1.2,6,True,52.49,57.51,68.73
sanguin,legere,ancrage,porte,unlimited,1.0,0.8,6,True,80.33,29.67,45.82
sanguin,legere,ancrage,porte,unlimited,1.0,1.0,6,True,68.87,41.13,57.27
sanguin,legere,ancrage,porte,unlimited,1.0,1.2,6,True,57.42,52.58,68.73
sanguin,legere,ancrage,porte,unlimited,1.2,0.8,7,True,70.33,39.67,58.91
sanguin,legere,ancrage,porte,unlimited,1.2,1.0,7,True,55.6,54.4,73.64
sanguin,legere,ancrage,porte,unlimited,1.2,1.2,7,True,40.87,69.13,88.36
sanguin,legere,ancrage,barque,unlimited,0.8,0.8,4,True,87.28,22.72,32.73
sanguin,legere,ancrage,barque,unlimited,0.8,1.0,4,True,79.1,30.9,40.91
sanguin,legere,ancrage,barque,unlimited,0.8,1.2,4,True,70.92,39.08,49.09
sanguin,legere,ancrage,barque,unlimited,1.0,0.8,5,True,78.02,31.98,45.82
sanguin,legere,ancrage,barque,unlimited,1.0,1.0,5,True,66.56,43.44,57.27
sanguin,legere,ancrage,barque,unlimited,1.0,1.2,5,True,55.11,54.89,68.73
sanguin,legere,ancrage,barque,unlimited,1.2,0.8,6,True,75.12,34.88,52.36
sanguin,legere,ancrage,barque,unlimited,1.2,1.0,6,True,62.03,47.97,65.45
